1627.27,322.62875,57.8025,1117.8904,625.8975,334.12381,1002.0827,2140.9213,32.325,99.68875,negative
4642.0637,1063.715,66.94,2608.3731,1777.9662,294.60476,2570.9596,3827.735,35.36375,439.0,positive
754.19,85.09375,44.32125,194.85577,360.72,246.65476,211.98077,251.5725,117.97125,53.75125,positive
1082.3812,339.1,375.8075,635.74231,356.83,305.2381,527.05769,735.085,146.05125,80.9625,negative
660.1275,183.9575,139.5725,393.27308,216.845,190.5,392.525,607.8,114.96,98.88625,negative
3134.9388,935.20375,80.68375,2310.2615,580.7275,357.82738,2307.575,4065.3613,13.6625,235.9725,positive
221.18375,42.12875,48.4525,99.578846,153.23,231.79762,105.08462,875.205,35.8125,54.49625,positive
2787.0425,733.76875,75.66875,1888.5654,371.53625,341.26429,1746.3808,2064.3975,32.84125,260.4175,negative
657.41,107.52375,63.6125,480.74038,248.54125,147.25833,442.29423,1483.5325,24.73,90.615,negative
175.22875,42.74,47.65,127.38462,114.88,143.87024,134.11923,690.195,117.11125,36.46,negative
966.085,147.19,142.7525,443.16154,238.7625,224.1131,376.50769,629.79375,101.99875,7.825,negative
1817.94,373.77125,59.6125,659.08077,476.195,919.77262,697.11154,2395.7788,47.59,391.3475,positive
272.92875,52.955,63.32125,220.74808,103.10375,198.93095,191.33846,239.7225,74.1075,40.86875,negative
2699.1925,549.095,82.0475,1155.6058,596.045,337.37262,1240.5846,1875.5488,51.90875,197.09,positive
